,indextest,block info,white,black,asian,4,5,6,7,index,creation_date,completion_date,community_area,street_address,type_of_service_request,latitude,longitude,police_district,ward,is_building_open_or_boarded_,number_of_potholes_filled_on_block,what_type_of_surface_is_the_graffiti_on_,what_is_the_nature_of_this_code_violation_,x_coordinate,y_coordinate,zip
0,1,"Block Group 4, Census Tract 7505, Cook County, Illinois",57,1604,0,17,031,750500,4,1649,2016-10-14T00:00:00,,53.0,S ASHLAND 11737 AVE,Vacant/Abandoned Building,41.6805027528,-87.6614502137,5.0,34.0,,,,,1167787.58043,1826882.83003,
0,1,"Block Group 4, Census Tract 4401.01, Cook County, Illinois",45,1161,68,17,031,440101,4,1650,2016-10-14T00:00:00,,44.0,S INGLESIDE 8000 AVE,Vacant/Abandoned Building,41.7494969905,-87.6014973627,6.0,8.0,Boarded,,,,1183951.24177,1852156.99417,
0,1,"Block Group 2, Census Tract 1706, Cook County, Illinois",1625,22,76,17,031,170600,2,1651,2016-10-14T00:00:00,,17.0,N PARIS 3547 AVE,Vacant/Abandoned Building,41.9438231988,-87.8302525159,16.0,38.0,Open,,,,1121114.17502,1922520.65929,
0,1,"Block Group 5, Census Tract 2507, Cook County, Illinois",28,1105,0,17,031,250700,5,1652,2016-10-13T00:00:00,,25.0,W POTOMAC 5417 AVE,Vacant/Abandoned Building,41.9039971027,-87.7615115254,25.0,37.0,Open,,,,1139912.14309,1908125.24808,
0,1,"Block Group 2, Census Tract 2607, Cook County, Illinois",10,1147,0,17,031,260700,2,1653,2016-10-13T00:00:00,,26.0,W JACKSON 4048 BLVD,Vacant/Abandoned Building,41.8770728051,-87.7267351157,11.0,28.0,Open,,,,1149448.42359,1898379.08207,
0,1,"Block Group 1, Census Tract 6715, Cook County, Illinois",25,511,0,17,031,671500,1,1654,2016-10-13T00:00:00,,67.0,W MARQUETTE 1620 RD,Vacant/Abandoned Building,41.7721813906,-87.6648152969,7.0,15.0,Boarded,,,,1166608.89751,1860282.39201,
0,1,"Block Group 1, Census Tract 6715, Cook County, Illinois",25,511,0,17,031,671500,1,1655,2016-10-13T00:00:00,,67.0,W MARQUETTE 1622 RD,Vacant/Abandoned Building,41.7721804814,-87.664894857,7.0,15.0,Boarded,,,,1166587.19751,1860281.89201,
0,1,"Block Group 1, Census Tract 8351, Cook County, Illinois",159,374,0,17,031,835100,1,1656,2016-10-13T00:00:00,,63.0,S OAKLEY 5612 AVE,Vacant/Abandoned Building,41.7919288247,-87.6812414787,8.0,15.0,Open,,,,1162073.5577,1867443.80993,
0,1,"Block Group 2, Census Tract 4206, Cook County, Illinois",108,714,4,17,031,420600,2,1657,2016-10-13T00:00:00,,42.0,S VERNON 6230 AVE,Vacant/Abandoned Building,41.7815330541,-87.6144429302,3.0,20.0,Open,,,,1180321.10562,1863800.90418,
0,1,"Block Group 2, Census Tract 2519, Cook County, Illinois",0,1761,0,17,031,251900,2,1658,2016-10-13T00:00:00,,25.0,N LATROBE 47 AVE,Vacant/Abandoned Building,41.8812941799,-87.7563177493,15.0,28.0,Open,,,,1141381.6399,1899861.79259,
0,1,"Block Group 4, Census Tract 6720, Cook County, Illinois",25,402,0,17,031,672000,4,1659,2016-10-13T00:00:00,,67.0,S SEELEY 7210 AVE,Vacant/Abandoned Building,41.7627930201,-87.674693613,7.0,17.0,Open,,,,1163940.4655,1856840.55609,
0,1,"Block Group 4, Census Tract 4911, Cook County, Illinois",54,1141,0,17,031,491100,4,1660,2016-10-13T00:00:00,,49.0,S WALLACE 10857 ST,Vacant/Abandoned Building,41.6968289082,-87.6376689623,22.0,34.0,Open,,,,1174235.87391,1832883.42803,
0,1,"Block Group 1, Census Tract 4804, Cook County, Illinois",36,1011,0,17,031,480400,1,1661,2016-10-13T00:00:00,,48.0,S PAXTON 9029 AVE,Vacant/Abandoned Building,41.7311166477,-87.5707118412,4.0,7.0,Open,,,,1192411.31391,1845532.31901,
0,1,"Block Group 4, Census Tract 4604, Cook County, Illinois",11,705,0,17,031,460400,4,1662,2016-10-13T00:00:00,,46.0,S KINGSTON 8549 AVE,Vacant/Abandoned Building,41.7399773627,-87.5624064078,4.0,7.0,Open,,,,1194649.41691,1848781.278,
0,1,"Block Group 4, Census Tract 6914, Cook County, Illinois",0,661,0,17,031,691400,4,1663,2016-10-13T00:00:00,,69.0,S ST LAWRENCE 7634 AVE,Vacant/Abandoned Building,41.7560427994,-87.6101993831,6.0,6.0,Boarded,,,,1181556.59748,1854522.15338,
0,1,"Block Group 1, Census Tract 6813, Cook County, Illinois",0,867,0,17,031,681300,1,1664,2016-10-13T00:00:00,,68.0,S NORMAL 7454 AVE,Vacant/Abandoned Building,41.7588662867,-87.6369550789,7.0,6.0,Boarded,,,,1174247.95391,1855490.78002,
0,1,"Block Group 3, Census Tract 6809, Cook County, Illinois",22,611,0,17,031,680900,3,1665,2016-10-13T00:00:00,,68.0,S PARNELL 6643 AVE,Vacant/Abandoned Building,41.7732968308,-87.6387571158,7.0,6.0,Open,,,,1173713.82597,1860745.17991,
0,1,"Block Group 1, Census Tract 4610, Cook County, Illinois",724,923,0,17,031,461000,1,1666,2016-10-13T00:00:00,,46.0,S BRANDON 9235 AVE,Vacant/Abandoned Building,41.7276603858,-87.5468677054,4.0,10.0,Open,,,,1198931.24302,1844331.45802,
0,1,"Block Group 2, Census Tract 8396, Cook County, Illinois",154,931,20,17,031,839600,2,1667,2016-10-12T00:00:00,,35.0,S CALUMET 3812 AVE,Vacant/Abandoned Building,41.8254151858,-87.6182466209,2.0,3.0,Open,,,,1179150.63991,1879782.66229,
0,1,"Block Group 1, Census Tract 8345, Cook County, Illinois",83,1515,0,17,031,834500,1,1668,2016-10-12T00:00:00,,40.0,S PRAIRIE 5955 AVE,Vacant/Abandoned Building,41.7864592269,-87.6190170087,2.0,20.0,Open,,,,1179058.64537,1865585.57171,
0,1,"Block Group 4, Census Tract 2909, Cook County, Illinois",0,1008,0,17,031,290900,4,1669,2016-10-12T00:00:00,,29.0,S TRIPP 1222 AVE,Vacant/Abandoned Building,41.8656781997,-87.7312749564,10.0,24.0,Open,,,,1148241.18008,1894218.20687,
0,1,"Block Group 1, Census Tract 4004, Cook County, Illinois",0,1116,0,17,031,400400,1,1670,2016-10-12T00:00:00,,40.0,S INDIANA 5522 AVE,Vacant/Abandoned Building,41.7938073106,-87.620823043,2.0,20.0,Open,,,,1178543.90922,1868259.07997,
0,1,"Block Group 1, Census Tract 8424, Cook County, Illinois",0,1012,0,17,031,842400,1,1671,2016-10-12T00:00:00,,44.0,S LA SALLE 8028 ST,Vacant/Abandoned Building,41.7485469633,-87.6281841606,6.0,17.0,Open,,,,1176671.82097,1851750.0019,
0,1,"Block Group 2, Census Tract 7301, Cook County, Illinois",0,789,0,17,031,730100,2,1672,2016-10-12T00:00:00,,73.0,S LOWE 9438 AVE,Vacant/Abandoned Building,41.7226326125,-87.6396029861,22.0,21.0,,,,,1173631.9377,1842281.73981,
0,1,"Block Group 3, Census Tract 7107, Cook County, Illinois",9,670,0,17,031,710700,3,1673,2016-10-12T00:00:00,,71.0,S ADA 8139 ST,Vacant/Abandoned Building,41.746085891,-87.6572611576,6.0,21.0,Open,,,,1168744.2634,1850789.52447,
0,1,"Block Group 3, Census Tract 1507, Cook County, Illinois",854,0,14,17,031,150700,3,1674,2016-10-12T00:00:00,,15.0,N LOTUS 3621 AVE,Vacant/Abandoned Building,41.9463115763,-87.7630790276,16.0,36.0,Open,,,,1139382.89021,1923541.84512,
0,1,"Block Group 2, Census Tract 4913, Cook County, Illinois",28,655,0,17,031,491300,2,1675,2016-10-12T00:00:00,,53.0,W 115TH 137 ST,Vacant/Abandoned Building,41.6852745056,-87.6267462835,5.0,34.0,Boarded,,,,1177253.41001,1828697.43178,
0,1,"Block Group 4, Census Tract 8342, Cook County, Illinois",0,1138,0,17,031,834200,4,1676,2016-10-11T00:00:00,,43.0,S STONY ISLAND 7802 AVE,Vacant/Abandoned Building,41.7532871739,-87.5860720981,4.0,5.0,Open,,,,1188148.4744,1853574.28459,
0,1,"Block Group 1, Census Tract 2431, Cook County, Illinois",1545,108,50,17,031,243100,1,1677,2016-10-11T00:00:00,,24.0,W HURON 1814 ST,Vacant/Abandoned Building,41.894168837,-87.6724604408,12.0,1.0,,,,,1164181.45437,1904718.002,
0,1,"Block Group 3, Census Tract 306.01, Cook County, Illinois",1340,358,85,17,031,030601,3,1678,2016-10-11T00:00:00,,77.0,N SHERIDAN 5831 RD,Vacant/Abandoned Building,41.9879367176,-87.6553201731,20.0,48.0,Boarded,,,,1168577.8819,1938923.69518,
0,1,"Block Group 1, Census Tract 5002, Cook County, Illinois",8,1513,0,17,031,500200,1,1679,2016-10-11T00:00:00,,50.0,E 103RD 751 PL,Vacant/Abandoned Building,41.7065296297,-87.6053121812,5.0,9.0,Open,,,,1183042.68091,1836491.29,
0,1,"Block Group 2, Census Tract 6118, Cook County, Illinois",25,532,0,17,031,611800,2,1680,2016-10-11T00:00:00,,61.0,S HERMITAGE 5352 AVE,Vacant/Abandoned Building,41.79667904,-87.6683021604,9.0,16.0,Open,,,,1165588.69967,1869201.78719,
0,1,"Block Group 3, Census Tract 4207, Cook County, Illinois",0,602,0,17,031,420700,3,1681,2016-10-11T00:00:00,,42.0,S ST LAWRENCE 6517 AVE,Vacant/Abandoned Building,41.7763795412,-87.6107113403,3.0,20.0,Open,,,,1181354.65122,1861931.53091,
0,1,"Block Group 2, Census Tract 6120, Cook County, Illinois",3,836,0,17,031,612000,2,1682,2016-10-11T00:00:00,,61.0,S CARPENTER 5305 ST,Vacant/Abandoned Building,41.7977683015,-87.6513258839,9.0,20.0,,,,,1170214.61509,1869634.97623,
0,1,"Block Group 1, Census Tract 8368, Cook County, Illinois",29,642,0,17,031,836800,1,1683,2016-10-11T00:00:00,,27.0,W WALNUT 3500 ST,Vacant/Abandoned Building,41.8854704532,-87.7135790707,11.0,28.0,Boarded,,,,1153009.203,1901464.77023,
0,1,"Block Group 1, Census Tract 8368, Cook County, Illinois",29,642,0,17,031,836800,1,1684,2016-10-11T00:00:00,,27.0,W WALNUT 3504 ST,Vacant/Abandoned Building,41.8854740068,-87.7136781912,11.0,28.0,Boarded,,,,1152982.203,1901465.87023,
0,1,"Block Group 3, Census Tract 2522.02, Cook County, Illinois",42,1058,0,17,031,252202,3,1685,2016-10-11T00:00:00,,25.0,W GLADYS 4731 AVE,Vacant/Abandoned Building,41.8759390692,-87.7434276616,11.0,28.0,Open,,,,1144905.2668,1897934.26393,
0,1,"Block Group 1, Census Tract 7304, Cook County, Illinois",38,935,7,17,031,730400,1,1686,2016-10-11T00:00:00,,73.0,S GENOA 9635 AVE,Vacant/Abandoned Building,41.7186414221,-87.6503155462,22.0,21.0,Open,,,,1170719.03052,1840804.00912,
0,1,"Block Group 5, Census Tract 5302, Cook County, Illinois",23,1156,0,17,031,530200,5,1687,2016-10-11T00:00:00,,53.0,S YALE 11601 AVE,Vacant/Abandoned Building,41.6834087178,-87.628834384,5.0,34.0,Open,,,,1176688.60408,1828012.89187,
0,1,"Block Group 1, Census Tract 6905, Cook County, Illinois",0,774,4,17,031,690500,1,1688,2016-10-11T00:00:00,,69.0,S VERNON 7031 AVE,Vacant/Abandoned Building,41.7669783973,-87.614085599,3.0,6.0,Open,,,,1180462.92129,1858498.10808,
0,1,"Block Group 3, Census Tract 7401, Cook County, Illinois",947,0,20,17,031,740100,3,1689,2016-10-11T00:00:00,,74.0,S WHIPPLE 10742 ST,Vacant/Abandoned Building,41.6981462249,-87.69752635,22.0,19.0,Open,,,,1157885.20128,1833237.08837,
0,1,"Block Group 1, Census Tract 2827, Cook County, Illinois",498,765,80,17,031,282700,1,1690,2016-10-10T00:00:00,,28.0,W FILLMORE 2415 ST,Vacant/Abandoned Building,41.8684280539,-87.6864565617,11.0,28.0,Open,,,,1160441.50689,1895309.04992,
0,1,"Block Group 1, Census Tract 7103, Cook County, Illinois",0,1297,0,17,031,710300,1,1691,2016-10-10T00:00:00,,71.0,S LAFLIN 7825 ST,Vacant/Abandoned Building,41.7517391765,-87.6618584728,6.0,17.0,Open,,,,1167473.61292,1852839.70559,
0,1,"Block Group 3, Census Tract 7108, Cook County, Illinois",0,1279,0,17,031,710800,3,1692,2016-10-10T00:00:00,,71.0,S HALSTED 8234 ST,Vacant/Abandoned Building,41.7445601047,-87.6438644542,6.0,21.0,Boarded,,,,1172404.58319,1850262.55081,
0,1,"Block Group 4, Census Tract 5103, Cook County, Illinois",59,2508,0,17,031,510300,4,1693,2016-10-10T00:00:00,,51.0,E 103RD 2410 ST,Vacant/Abandoned Building,41.7080907495,-87.56532965,4.0,7.0,Open,,,,1193955.26923,1837154.97983,
0,1,"Block Group 1, Census Tract 8355, Cook County, Illinois",3,599,0,17,031,835500,1,1694,2016-10-09T00:00:00,,37.0,S WENTWORTH 4160 AVE,Vacant/Abandoned Building,41.8187015097,-87.6312624342,9.0,3.0,Open,,,,1175623.08187,1877306.96991,
0,1,"Block Group 2, Census Tract 8430, Cook County, Illinois",6,1511,0,17,031,843000,2,1695,2016-10-09T00:00:00,,29.0,W GRENSHAW 3929 ST,Vacant/Abandoned Building,41.8671009271,-87.7234813098,11.0,24.0,Open,,,,1150360.37202,1894751.62959,
0,1,"Block Group 1, Census Tract 2718, Cook County, Illinois",11,1334,0,17,031,271800,1,1696,2016-10-09T00:00:00,,27.0,W ARTHINGTON 2820 ST,Vacant/Abandoned Building,41.8701483727,-87.6964968531,11.0,28.0,Open,,,,1157702.14333,1895915.48288,
0,1,"Block Group 3, Census Tract 6814, Cook County, Illinois",0,771,0,17,031,681400,3,1697,2016-10-09T00:00:00,,68.0,S PEORIA 7353 ST,Vacant/Abandoned Building,41.7605506002,-87.6467191878,7.0,17.0,Open,,,,1171579.02748,1856083.11552,
0,1,"Block Group 1, Census Tract 7105, Cook County, Illinois",20,965,0,17,031,710500,1,1698,2016-10-09T00:00:00,,71.0,S MARSHFIELD 8037 AVE,Vacant/Abandoned Building,41.7478372327,-87.6645869572,6.0,21.0,Boarded,,,,1166740.14553,1851412.07467,
0,1,"Block Group 3, Census Tract 3108, Cook County, Illinois",1063,0,17,17,031,310800,3,1699,2016-10-08T00:00:00,,31.0,W 21ST 1622 PL,Vacant/Abandoned Building,41.8532186266,-87.6669147767,12.0,25.0,Open,,,,1165807.19977,1889807.48502,
0,1,"Block Group 3, Census Tract 7108, Cook County, Illinois",0,1279,0,17,031,710800,3,1700,2016-10-08T00:00:00,,71.0,S HALSTED 8220 ST,Vacant/Abandoned Building,41.7448189379,-87.6438719452,6.0,21.0,Open,,,,1172401.78319,1850356.85081,
0,1,"Block Group 1, Census Tract 6610, Cook County, Illinois",15,771,14,17,031,661000,1,1701,2016-10-07T00:00:00,,66.0,S CLAREMONT 7132 AVE,Vacant/Abandoned Building,41.7641321804,-87.6819047898,8.0,18.0,Open,,,,1161969.40282,1857313.55329,
0,1,"Block Group 2, Census Tract 6120, Cook County, Illinois",3,836,0,17,031,612000,2,1702,2016-10-07T00:00:00,,61.0,S CARPENTER 5305 ST,Vacant/Abandoned Building,41.7977683015,-87.6513258839,9.0,20.0,Open,,,,1170214.61509,1869634.97623,
0,1,"Block Group 3, Census Tract 7102, Cook County, Illinois",48,1300,0,17,031,710200,3,1703,2016-10-07T00:00:00,,71.0,S CARPENTER 7533 ST,Vacant/Abandoned Building,41.7570986359,-87.6502729735,6.0,17.0,Open,,,,1170619.43002,1854817.53032,
0,1,"Block Group 3, Census Tract 8348, Cook County, Illinois",0,557,0,17,031,834800,3,1704,2016-10-07T00:00:00,,68.0,W 61ST 733 ST,Vacant/Abandoned Building,41.7834119781,-87.643271918,7.0,16.0,Open,,,,1172452.71098,1864421.15208,
0,1,"Block Group 3, Census Tract 6715, Cook County, Illinois",22,901,0,17,031,671500,3,1705,2016-10-07T00:00:00,,67.0,S PAULINA 7016 ST,Vacant/Abandoned Building,41.7664091335,-87.6662882803,7.0,17.0,Open,,,,1166223.40659,1858175.90809,
0,1,"Block Group 1, Census Tract 6121, Cook County, Illinois",92,968,33,17,031,612100,1,1706,2016-10-07T00:00:00,,61.0,S PEORIA 5351 ST,Vacant/Abandoned Building,41.7966436324,-87.647677364,9.0,20.0,,,,,1171212.74007,1869233.06797,
0,1,"Block Group 4, Census Tract 7112, Cook County, Illinois",0,1879,0,17,031,711200,4,1707,2016-10-07T00:00:00,,71.0,S DAMEN 8552 AVE,Vacant/Abandoned Building,41.7377334898,-87.6728369126,6.0,18.0,Open,,,,1164517.11232,1847712.98009,
0,1,"Block Group 3, Census Tract 7114, Cook County, Illinois",0,433,0,17,031,711400,3,1708,2016-10-07T00:00:00,,71.0,S MAY 8808 ST,Vacant/Abandoned Building,41.7339889508,-87.6520712833,22.0,21.0,Open,,,,1170195.43829,1846392.68781,
0,1,"Block Group 3, Census Tract 7114, Cook County, Illinois",0,433,0,17,031,711400,3,1709,2016-10-07T00:00:00,,71.0,S MAY 8806 ST,Vacant/Abandoned Building,41.7340232613,-87.6520723863,22.0,21.0,Open,,,,1170195.03829,1846405.18781,
0,1,"Block Group 3, Census Tract 6814, Cook County, Illinois",0,771,0,17,031,681400,3,1710,2016-10-07T00:00:00,,68.0,S PEORIA 7329 ST,Vacant/Abandoned Building,41.7609918366,-87.6467304179,7.0,17.0,Open,,,,1171574.68023,1856243.87389,
0,1,"Block Group 2, Census Tract 4603.01, Cook County, Illinois",67,768,0,17,031,460301,2,1711,2016-10-07T00:00:00,,46.0,E 87TH 2800 ST,Vacant/Abandoned Building,41.7373204333,-87.5562877224,4.0,10.0,Boarded,,,,1196328.06653,1847828.13571,
0,1,"Block Group 3, Census Tract 6810, Cook County, Illinois",24,362,0,17,031,681000,3,1712,2016-10-07T00:00:00,,68.0,W MARQUETTE 935 RD,Vacant/Abandoned Building,41.7724206164,-87.6482895053,7.0,6.0,Open,,,,1171116.14643,1860405.03799,
0,1,"Block Group 3, Census Tract 2307, Cook County, Illinois",399,405,0,17,031,230700,3,1713,2016-10-07T00:00:00,,23.0,N HARDING 1254 AVE,Vacant/Abandoned Building,41.9036465188,-87.7251139714,25.0,37.0,Open,,,,1149821.2823,1908065.64403,
0,1,"Block Group 1, Census Tract 7109, Cook County, Illinois",7,811,0,17,031,710900,1,1714,2016-10-06T00:00:00,,71.0,S LOWE 7934 AVE,Vacant/Abandoned Building,41.750068309,-87.6403600662,6.0,17.0,Open,,,,1173344.76388,1852277.37193,
0,1,"Block Group 3, Census Tract 6103, Cook County, Illinois",687,95,124,17,031,610300,3,1715,2016-10-06T00:00:00,,61.0,W 47TH 2219 ST,Vacant/Abandoned Building,41.8084522422,-87.6802421505,9.0,15.0,Open,,,,1162300.32581,1873466.90919,
0,1,"Block Group 3, Census Tract 5806, Cook County, Illinois",914,0,44,17,031,580600,3,1716,2016-10-06T00:00:00,,58.0,S WASHTENAW 4336 AVE,Vacant/Abandoned Building,41.8149249521,-87.6919567071,9.0,15.0,Open,,,,1159089.00251,1875801.47672,
0,1,"Block Group 4, Census Tract 4207, Cook County, Illinois",49,1055,0,17,031,420700,4,1717,2016-10-06T00:00:00,,42.0,S ST LAWRENCE 6420 AVE,Vacant/Abandoned Building,41.7781411617,-87.6107521787,3.0,20.0,Open,,,,1181338.1181,1862573.3594,
0,1,"Block Group 1, Census Tract 6603.01, Cook County, Illinois",378,771,0,17,031,660301,1,1718,2016-10-06T00:00:00,,66.0,S FRANCISCO 6204 AVE,Vacant/Abandoned Building,41.7808289788,-87.6958782642,8.0,16.0,Boarded,,,,1158112.1171,1863369.17079,
0,1,"Block Group 1, Census Tract 5103, Cook County, Illinois",61,1502,15,17,031,510300,1,1719,2016-10-06T00:00:00,,51.0,E 96TH 2324 ST,Vacant/Abandoned Building,41.7213385375,-87.5670084861,4.0,7.0,Open,,,,1193453.88997,1841978.25001,
0,1,"Block Group 2, Census Tract 4406, Cook County, Illinois",27,1288,0,17,031,440600,2,1720,2016-10-06T00:00:00,,44.0,S WABASH 8731 AVE,Vacant/Abandoned Building,41.7358052455,-87.6225896241,6.0,9.0,Open,,,,1178236.82039,1847119.60017,
0,1,"Block Group 2, Census Tract 4909.02, Cook County, Illinois",14,1953,27,17,031,490902,2,1721,2016-10-06T00:00:00,,49.0,S WABASH 10717 AVE,Vacant/Abandoned Building,41.6995769426,-87.6221182446,5.0,9.0,Open,,,,1178474.52989,1833919.46381,
0,1,"Block Group 4, Census Tract 6814, Cook County, Illinois",0,441,0,17,031,681400,4,1722,2016-10-06T00:00:00,,68.0,S SANGAMON 7130 ST,Vacant/Abandoned Building,41.7645963706,-87.6480396768,7.0,6.0,Open,,,,1171207.01143,1857554.4878,
0,1,"Block Group 4, Census Tract 6904, Cook County, Illinois",6,857,0,17,031,690400,4,1723,2016-10-06T00:00:00,,69.0,S WABASH 6826 AVE,Vacant/Abandoned Building,41.7705253504,-87.6234319832,3.0,6.0,Open,,,,1177902.51692,1859769.40762,
0,1,"Block Group 1, Census Tract 6719, Cook County, Illinois",4,1191,0,17,031,671900,1,1724,2016-10-06T00:00:00,,67.0,W 73RD 1446 ST,Vacant/Abandoned Building,41.761319644,-87.6605460735,7.0,17.0,Boarded,,,,1167804.42458,1856333.54131,
0,1,"Block Group 3, Census Tract 1002, Cook County, Illinois",1227,27,26,17,031,100200,3,1725,2016-10-06T00:00:00,,10.0,N NAGLE 6127 AVE,Vacant/Abandoned Building,41.9921783442,-87.7875630576,16.0,39.0,,,,,1132615.72187,1940212.49997,
0,1,"Block Group 2, Census Tract 5002, Cook County, Illinois",31,425,18,17,031,500200,2,1726,2016-10-06T00:00:00,,50.0,S LANGLEY 10724 AVE,Vacant/Abandoned Building,41.6995148235,-87.6062208863,5.0,9.0,Open,,,,1182816.13073,1833933.07997,
0,1,"Block Group 2, Census Tract 5305.01, Cook County, Illinois",51,1064,8,17,031,530501,2,1727,2016-10-06T00:00:00,,53.0,S NORMAL 12228 AVE,Vacant/Abandoned Building,41.6719184142,-87.6344988582,5.0,34.0,Open,,,,1175175.26452,1823813.3786,
0,1,"Block Group 3, Census Tract 5305.03, Cook County, Illinois",0,2242,0,17,031,530503,3,1728,2016-10-06T00:00:00,,53.0,S EMERALD 12755 AVE,Vacant/Abandoned Building,41.6620170755,-87.6401819316,5.0,34.0,Open,,,,1173651.62827,1820192.93128,
0,1,"Block Group 4, Census Tract 6909, Cook County, Illinois",0,1027,0,17,031,690900,4,1729,2016-10-05T00:00:00,,69.0,S RHODES 7123 AVE,Vacant/Abandoned Building,41.7653493129,-87.6116259296,3.0,6.0,Open,,,,1181138.91137,1857910.10303,
0,1,"Block Group 1, Census Tract 8310, Cook County, Illinois",729,14,112,17,031,831000,1,1730,2016-10-05T00:00:00,,24.0,N MILWAUKEE 1661 AVE,Vacant/Abandoned Building,41.9115663623,-87.6793009451,14.0,2.0,Open,,,,1162270.69283,1911043.39331,
0,1,"Block Group 2, Census Tract 6720, Cook County, Illinois",17,615,0,17,031,672000,2,1731,2016-10-05T00:00:00,,67.0,S HONORE 7124 ST,Vacant/Abandoned Building,41.7644042243,-87.6698747655,7.0,17.0,Open,,,,1165250.62459,1857437.76849,
0,1,"Block Group 2, Census Tract 8368, Cook County, Illinois",22,1752,0,17,031,836800,2,1732,2016-10-05T00:00:00,,27.0,W WASHINGTON 3329 BLVD,Vacant/Abandoned Building,41.8827593828,-87.7094453495,11.0,28.0,Open,,,,1154142.00309,1900485.01568,
0,1,"Block Group 2, Census Tract 8368, Cook County, Illinois",22,1752,0,17,031,836800,2,1733,2016-10-05T00:00:00,,27.0,W WASHINGTON 3328 BLVD,Vacant/Abandoned Building,41.8827598059,-87.7094222102,11.0,28.0,Boarded,,,,1154148.30309,1900485.21568,
0,1,"Block Group 2, Census Tract 4910, Cook County, Illinois",0,1067,0,17,031,491000,2,1734,2016-10-05T00:00:00,,49.0,W 110TH 107 PL,Vacant/Abandoned Building,41.6934612064,-87.6259901601,5.0,34.0,Open,,,,1177435.45012,1831682.25649,
0,1,"Block Group 2, Census Tract 8368, Cook County, Illinois",22,1752,0,17,031,836800,2,1735,2016-10-05T00:00:00,,27.0,W WASHINGTON 3328 BLVD,Vacant/Abandoned Building,41.8827598059,-87.7094222102,11.0,28.0,Boarded,,,,1154148.30309,1900485.21568,
0,1,"Block Group 1, Census Tract 8368, Cook County, Illinois",29,642,0,17,031,836800,1,1736,2016-10-05T00:00:00,,27.0,N HOMAN 149 BLVD,Vacant/Abandoned Building,41.8838694669,-87.7110937505,11.0,28.0,Boarded,,,,1153690.18923,1900886.27,
0,1,"Block Group 1, Census Tract 8368, Cook County, Illinois",29,642,0,17,031,836800,1,1737,2016-10-05T00:00:00,,27.0,W WALNUT 3421 ST,Vacant/Abandoned Building,41.8854473392,-87.7116586962,11.0,28.0,Open,,,,1153532.18461,1901460.12992,
0,1,"Block Group 1, Census Tract 8371, Cook County, Illinois",0,544,0,17,031,837100,1,1738,2016-10-05T00:00:00,,27.0,N KEDZIE 325 AVE,Vacant/Abandoned Building,41.887125661,-87.7063028392,12.0,27.0,Boarded,,,,1154986.12368,1902082.31949,
0,1,"Block Group 2, Census Tract 6120, Cook County, Illinois",3,836,0,17,031,612000,2,1739,2016-10-05T00:00:00,,61.0,W GARFIELD 1036 BLVD,Vacant/Abandoned Building,41.7942266471,-87.6512763178,9.0,20.0,Open,,,,1170238.37007,1868344.52668,
